user_id,address,balance_result
087560536870912,0:c284e0cc79f9118e37d0b62074bcfbc96e2b9306303cea2f21da43d5f9243ea2,27937
162612715700224,0xF8852b9C9b90b67D49834CC7B519ACd3aA7483b0,27731
158611660771328,0x547E230C1A90C451C9c76A6bFeCB0e7bA15f1d93,27318
6406242358200106046,0x525eD09145BFb848D4112F346B4ad154D65a4C78,26554
6406409654000106695,0x8AcbE1E88c1C4D3D81901EC59A4906D06B4dC400,26531
3106866513195008,0x490b0ec983791be8aa42b415b5926373be83f431,17388
158278680600576,0xa05c61521c1ef0c9a2f82f44f24e4732bdf45d92,21649
158328606928896,0x1Ba292fd286037B81Da9749aD825C60d873bc2B4,26043
6159236269000101267,0x192c8ed3d3e1dc327be51786895277a17d400450,21608
158324560707584,0x5912cd486053666ec346c9c0AFA11Fd0843AEb0F,25355
170825704071168,0xE9cA4f822007830D41bD002dd689105965649826,25339
6394725557700105224,0x45312E13e1A4df3ED15254b9d3e79d0D1Ed8d8EA,25253
161000039497728,0x0B57eF8847D8e30678b68005880406FF64b57d7b,25183
6456555382100104255,0xAfAEeBE66fB2Adf4Ab6156B9Da95c768788676eb,25153
199195347046400,0x7455128a55525fcc37d49d32ff3d1cb04b88b1a2,20559
168182244937728,0xF52dB8EbE8428d49888E9cEb1AE8148A3Ea7b1F4,25088
162561881067520,0x8d8d61B439F329f688206581Aa9c135B95a990C8,24932
6260256847300109709,0x06fffebd5ebd97329da366b80f11e7a4b858ee47,20272
6456548699400104242,0xcC251bD67e7EdAc9EC7bE619205c9a177F148015,24807
171181239631872,0xcbC135C4A58ccCC2F9e28B6e963170676bC8A6b0,24769
162474489401344,0x03ec67675a189A33Cc633821bF6fFFd3f21630B3,24680
174941203886080,0x768144B29ff8e3CbFcA51D96b46f2cF841FDb1AB,24452
170844925321216,0x008860aE60e578d6A0F6d26E02334B72b03E0Cfb,24375
160584009412608,0x6bD17d08d4a5ed039D805De386497e56A2D86730,24117
158445232082944,0xDe2e893F335207D0c7a47F4eC77A8baD31326Aa3,23961
6406242218300106036,0x9F752A43b08977784C8D59278d41809FE869A88c,23740
3106731181801472,0x4e6486661c4bb47ab833d2a79e297d8ad61875ce,19180
158378761568256,0x9a1d7dC6eB6D40203a9c4ba0077790b1B3586226,23555
6405869207100104937,0xd4B9372Aa34D19226586fFe6DE11A547dffd2Ee3,23535
174399082147840,0x16AA3DE80BA3d35729C143d2B6600A40E22BF44f,23337
162530987597824,0x3964544F9fb67B5Bc1c36730f7bEa5DfC4B72050,22907
158551807029248,0x71bcee31054137448e78f2e28dbe3160aae3e235,13743
6406409074800106677,0x90A366e51D0Df769D91468DE803cbdB60548906D,22547
170822659043328,0x74c92DE56aE056a4182e2Adc2238340153f8B128,22438
1106804064288768,0xea6124638588c5cec4a0cb7709de1fb2f9ae5f16,18157
6406408823700106667,0x2Ac83DDd83EEc0dD6D42997CeF0479C2778327F0,22408
3107369080393728,null,22316
3115636873351168,0x4FF6aF3875B3aA16d430427287787B7D4184818F,22315
170474155966464,0xF0D14f2Bc4638EB9f8a676C74B1E51D7ff3759aD,22309
170847784226816,0x26Df5D1D74ba4D4F1876ffE28af00AA160f1e10D,22142
6456557175600104265,0xBDA49acD69df6F6D2F07783f7026968420044b34,22111
6456539471700104216,0xd0b1b39e00D0E9a67369210b1eB6722e52bC1583,22005
162817374248960,0x592ea15175E29c35a5106aeda0A5E136E9701cA9,21891
6363063831600103802,0x5905c4c67bae89aa343ae378fc26ac2d2ddc01f4,17130
3115636876070912,0x78DB2C91186694aA8Ed10d7A7867057c7488d595,21350
